STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
42,1,31600,1400000US42001031600,42001031600,316.0,Adams,PA,Pennsylvania,"Census Tract 316, Adams County, Pennsylvania",7209.0,221.0,3256.0,0.894,0.2907,0.694,0.2754,0.6451,0.5569,0.2465,0.2292,1.6777,0.4178,0.0,0.427,0.0,0.6823,0.0,0.0,1.1093,0.6373,0.7991,0.2187,0.9247,1.9425,0.7808,0.3759,0.2837,0.8634,1.523,0.7584,0.39,0.39,0.39,6.6425,0.6578,0.0746,0.0746,0.0746,0.0776,0.2685,0.1466,0.0594,0.1264,0.0709,0.2359,0.9853,0.0478,0.6961,0.3854,0.3659,0.0,1.4474,0.1233,0.6427,0.0,0.6427,0.3659,3.15,0.0362,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.67,9.29,0.23,24.81,0.0,6.33,0.0,2.08,0.0,0.0,4.5,34.89,4.13,14.71,14.07,0.7,31.42,4.3,8.8653,5.6,2.3,8.2,15.806,1.7,9.3,19.0,20.5,10.7,0.0,2.8,0.0,29.8,9.8,7.5,13.3,9.6,0.3731,0.5157,0.6866,0.3566,0.4205
42,1,31700,1400000US42001031700,42001031700,317.0,Adams,PA,Pennsylvania,"Census Tract 317, Adams County, Pennsylvania",2548.0,158.0,3050.0,1.2979,0.5233,0.8979,0.4337,0.4572,0.5482,0.1792,0.1984,1.383,0.2896,0.0,0.4845,0.0,0.6945,0.0,0.0,1.179,0.6532,0.8355,0.5274,0.8017,2.1646,0.9005,0.5395,0.0,0.0,0.5395,0.184,0.3992,0.3992,0.3992,5.6653,0.4393,0.1512,0.1512,0.1512,0.354,0.5414,0.3296,0.286,0.3655,0.2141,0.6906,2.7812,0.3452,0.887,0.2407,0.7586,0.2502,2.1365,0.6151,0.7167,0.7932,1.5099,0.8831,6.5788,0.4586,0.0,1.0,1.0,0.0,0.0,2.0,0.4,0.67,9.26,0.19,24.02,0.0,12.38,0.0,2.69,0.0,0.0,1.24,63.75,5.67,44.04,0.0,0.0,32.94,7.5,22.8954,10.8,3.6,20.1,22.51,3.5,22.5,24.1,18.1,16.9,0.3,5.8,2.1,33.6,10.5,7.9,15.1,11.5,0.5994,0.6964,0.778,0.594,0.6272
42,3,10300,1400000US42003010300,42003010300,103.0,Allegheny,PA,Pennsylvania,"Census Tract 103, Allegheny County, Pennsylvania",6652.0,265.0,12374.0,1.8777,0.7781,1.4777,0.825,0.5508,0.9261,0.9136,0.9831,3.3736,0.9543,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.9486,0.1192,1.4531,0.3991,0.7891,0.7666,0.0,1.5557,0.7805,0.8827,0.8827,0.8826,8.1228,0.8992,0.6137,0.6137,0.6137,0.948,0.7143,0.8883,0.9529,0.9948,0.1551,0.5938,5.2472,0.8451,0.0105,0.0196,0.0748,0.3491,0.454,0.0079,0.0,0.9953,0.9953,0.6661,7.3102,0.5785,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.0,11.11,0.96,50.71,0.0,100.0,0.0,0.0,0.0,0.0,100.0,95.21,14.79,100.0,100.0,0.0,99.89,41.0,66.0156,15.8,10.5,82.59999999999998,64.9068,2.8,19.3,2.1,2.7,6.0,0.6,0.0,90.1,19.0,12.7,1.9,24.4,6.3,0.0257,0.9429,0.0069,0.0498,0.9932
42,3,20100,1400000US42003020100,42003020100,201.0,Allegheny,PA,Pennsylvania,"Census Tract 201, Allegheny County, Pennsylvania",5490.0,475.0,40843.0,1.0664,0.394,1.0664,0.5696,0.5508,0.9225,0.9486,0.9104,3.3323,0.9424,0.0,0.7124,0.0,0.0,0.0,0.0,0.7124,0.4397,0.3853,0.7248,0.0103,1.1204,0.1381,0.7891,0.7666,0.0,1.5557,0.7805,0.7925,0.7925,0.7925,7.5133,0.8168,0.4501,0.4501,0.4501,0.4131,0.1034,0.2275,0.9478,0.644,0.3861,0.2889,3.0108,0.3954,0.2573,0.0229,0.2922,0.2137,0.7861,0.0211,0.0,0.9728,0.9728,0.6388,5.2198,0.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.08,1.17,42.74,0.0,65.88,0.0,0.0,0.0,0.0,100.0,79.5,17.56,100.0,100.0,0.0,95.16,25.6,25.728,2.8,2.9,81.2,31.1349,5.5,10.7,11.5,3.7,9.7,0.2,0.0,21.8,22.1,9.9,4.7,14.2,6.8,0.0588,0.5445,0.1372,0.0713,0.5265
42,3,20300,1400000US42003020300,42003020300,203.0,Allegheny,PA,Pennsylvania,"Census Tract 203, Allegheny County, Pennsylvania",1212.0,129.0,10185.0,0.9162,0.3036,0.9162,0.4488,0.6074,0.9225,0.8919,0.8464,3.2682,0.9208,0.0,0.8577,0.0,0.9089,0.0,0.0,1.7666,0.8484,0.3853,0.3799,0.0028,0.768,0.0261,0.7891,0.7666,0.0,1.5557,0.7805,0.7633,0.7633,0.7633,8.1218,0.8991,0.3141,0.3141,0.3141,0.0786,0.006,0.1726,0.9763,0.2878,0.0709,0.0244,1.6166,0.1313,0.032,0.0218,0.0113,0.0,0.0651,0.0014,0.0,0.7445,0.7445,0.4357,2.7403,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,11.08,0.89,40.09,0.0,100.0,0.0,55.56,0.0,0.0,100.0,51.13,18.5,100.0,100.0,0.0,91.77,16.2,8.9109,0.1,2.5,90.9,20.4629,1.7,2.4,5.1,3.4,1.2,0.0,0.0,1.5,19.7,8.3,4.7,10.1,4.9,0.0312,0.1201,0.1372,0.0194,0.0916
42,3,30500,1400000US42003030500,42003030500,305.0,Allegheny,PA,Pennsylvania,"Census Tract 305, Allegheny County, Pennsylvania",2109.0,337.0,1443.0,2.5244,0.9612,1.7244,0.9346,0.5508,0.925,0.916,0.848,3.2398,0.9136,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.2273,0.0145,0.6271,0.0095,0.7891,0.7666,0.0,1.5557,0.7805,0.8135,0.8135,0.8135,7.0938,0.7455,0.8898,0.8898,0.8898,0.9588,0.7373,0.964,0.9394,0.9549,0.1722,0.9549,5.6815,0.911,0.8533,0.2407,0.8982,0.6217,2.6139,0.9129,0.5589,0.8963,1.4552,0.8545,10.6404,0.9789,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.0,11.1,0.97,40.14,0.0,100.0,0.0,0.0,0.0,0.0,100.0,35.91,17.25,100.0,100.0,0.0,97.24,86.59999999999998,68.3262,16.7,15.6,79.0,51.8777,3.0,41.2,22.8,18.1,21.0,2.4,1.3,4.6,48.3,14.2,7.3,19.1,22.2,0.9733,0.9819,0.6363,0.9855,0.9097
42,3,40200,1400000US42003040200,42003040200,402.0,Allegheny,PA,Pennsylvania,"Census Tract 402, Allegheny County, Pennsylvania",1576.0,219.0,8877.0,1.9784,0.8138,1.5784,0.8737,0.5508,0.9284,0.8344,0.8601,3.1737,0.8981,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.6591,0.272,1.3164,0.2739,0.7891,0.7666,0.0,1.5557,0.7805,0.8827,0.8827,0.8826,7.7862,0.8569,0.6879,0.6879,0.6879,0.9718,0.4784,0.8855,0.8987,0.8453,0.6539,0.641,5.3746,0.8659,0.2887,0.0322,0.3952,0.477,1.1931,0.0598,0.0,0.9774,0.9774,0.6433,8.233,0.7215,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.0,11.13,0.76,40.56,0.0,100.0,0.0,0.0,0.0,0.0,100.0,74.48,12.92,100.0,100.0,0.0,99.89,50.8,71.5702,9.4,10.4,70.5,41.1667,9.7,20.8,12.1,6.3,11.1,1.2,0.0,26.0,23.3,13.2,3.3,23.1,8.7,0.0811,0.9602,0.0235,0.242,0.9869
42,3,40400,1400000US42003040400,42003040400,404.0,Allegheny,PA,Pennsylvania,"Census Tract 404, Allegheny County, Pennsylvania",1871.0,231.0,3422.0,1.0103,0.3607,1.0103,0.527,0.5508,0.9303,0.8127,0.848,3.1418,0.8902,0.0,0.6542,0.0,0.0,0.0,0.0,0.6542,0.4038,0.3853,0.805,0.0118,1.2021,0.1874,0.7891,0.0,0.0,0.7891,0.368,0.8027,0.8027,0.8027,6.5899,0.6462,0.5688,0.5688,0.5688,0.7804,0.0,0.0804,0.5883,0.8745,0.0917,0.3449,2.7602,0.3411,0.9703,0.0149,0.8017,0.0,1.7869,0.3135,0.0,0.8752,0.8752,0.5368,5.9911,0.3641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.15,0.72,40.14,0.0,48.69,0.0,0.0,0.0,0.0,100.0,85.54,17.42,100.0,0.0,0.0,96.25,36.2,46.8836,0.0,1.7,37.6,43.3531,2.0,12.2,32.9,1.1,17.9,0.0,0.0,3.8,23.9,8.8,6.5,12.7,7.7,0.0963,0.2306,0.4494,0.1359,0.3505
42,3,40500,1400000US42003040500,42003040500,405.0,Allegheny,PA,Pennsylvania,"Census Tract 405, Allegheny County, Pennsylvania",3255.0,361.0,6212.0,1.7069,0.7132,1.3069,0.7321,0.5508,0.9294,0.8239,0.8444,3.1485,0.8919,0.0,0.7229,0.0,0.0,0.0,0.0,0.7229,0.4458,0.3853,0.8519,0.0079,1.2451,0.2166,0.7891,0.7666,0.0,1.5557,0.7805,0.8827,0.8827,0.8826,7.5549,0.8231,0.2846,0.2846,0.2846,0.9977,0.3751,0.6849,0.9661,0.9989,0.1149,0.2928,4.4304,0.7003,0.04,0.0,0.1088,0.3749,0.5237,0.01,0.5337,0.9632,1.4969,0.8767,6.7356,0.4838,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.0,11.14,0.74,40.01,0.0,69.21,0.0,0.0,0.0,0.0,100.0,88.76,17.83,100.0,100.0,0.0,99.89,14.4,88.4042,7.4,6.5,86.9,73.8977,2.3,10.8,5.6,0.0,6.8,0.7,1.0,15.5,14.6,13.6,1.7,26.5,4.4,0.0084,0.9708,0.006,0.0137,0.9977
42,3,40600,1400000US42003040600,42003040600,406.0,Allegheny,PA,Pennsylvania,"Census Tract 406, Allegheny County, Pennsylvania",2212.0,385.0,934.0,1.6487,0.6889,1.2487,0.6962,0.4572,0.9312,0.8239,0.8637,3.076,0.8711,0.0,0.5598,0.0,0.0,0.0,0.0,0.5598,0.3524,0.3853,0.7754,0.1065,1.2672,0.2338,0.7891,0.7666,0.0,1.5557,0.7805,0.8827,0.8827,0.8826,7.3414,0.7885,0.3141,0.3141,0.3141,0.9937,0.8776,0.8206,0.9763,0.9963,0.1982,0.5011,5.3638,0.864,0.0223,0.0172,0.299,0.5727,0.9112,0.0295,0.0,0.0,0.0,0.0,6.5891,0.4602,0.0,1.0,0.0,1.0,0.0,2.0,0.4,0.67,11.16,0.74,40.71,0.0,24.95,0.0,0.0,0.0,0.0,100.0,83.37999999999998,15.0,100.0,100.0,0.0,99.89,16.2,82.5497,24.7,8.6,90.9,66.7708,3.3,16.5,4.2,1.9,9.8,1.9,0.0,0.0,15.1,12.4,2.1,23.8,4.5,0.0096,0.9292,0.008,0.0146,0.9906
42,3,40900,1400000US42003040900,42003040900,409.0,Allegheny,PA,Pennsylvania,"Census Tract 409, Allegheny County, Pennsylvania",3577.0,430.0,7299.0,1.7719,0.7392,1.3719,0.7691,0.4572,0.9303,0.8239,0.8582,3.0696,0.8692,0.0,0.8251,0.0,0.0,0.0,0.0,0.8251,0.5014,0.3853,0.6179,0.2739,1.2771,0.2423,0.7891,0.7666,0.0,1.5557,0.7805,0.8827,0.8827,0.8826,7.6102,0.8319,0.5149,0.5149,0.5149,0.9745,0.3162,0.883,0.9257,0.9901,0.3283,0.5521,4.9699,0.7994,0.0746,0.0403,0.1628,0.0,0.2777,0.0041,0.4769,0.8348,1.3117,0.779,7.0742,0.54,0.0,1.0,0.0,1.0,0.0,2.0,0.4,0.67,11.15,0.74,40.49,0.0,96.84,0.0,0.0,0.0,0.0,100.0,71.27,12.89,100.0,100.0,0.0,99.89,31.2,72.3733,6.4,10.3,75.9,61.4466,4.8,18.0,7.1,8.0,7.8,0.0,0.6,2.8,26.4,12.3,4.2,21.7,10.5,0.1893,0.9233,0.0785,0.4731,0.9725
42,3,50100,1400000US42003050100,42003050100,501.0,Allegheny,PA,Pennsylvania,"Census Tract 501, Allegheny County, Pennsylvania",1745.0,236.0,1363.0,2.7908,0.9986,1.7908,0.9585,0.5508,0.925,0.8541,0.8186,3.1485,0.8918,0.0,0.8577,0.0,0.893,0.0,0.0,1.7507,0.8428,0.3853,0.551,0.0514,0.9877,0.0806,0.7891,0.6664,0.0,1.4555,0.7146,0.8473,0.8473,0.8473,8.1897,0.9064,0.8928,0.8928,0.8928,0.9024,0.7373,0.7466,0.9071,0.7996,0.1467,0.9141,5.1538,0.8298,0.7735,0.3073,0.9889,0.5837,2.6534,0.9264,0.0,0.7705,0.7705,0.4538,9.4705,0.8844,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,11.1,0.8,39.11,0.0,100.0,0.0,47.18,0.0,0.0,100.0,65.71,15.94,100.0,88.23,0.0,99.45,87.09999999999998,59.023,16.7,7.3,72.09999999999998,38.3298,2.7,35.3,20.6,19.3,29.8,2.0,0.0,1.8,55.7,15.1,7.7,20.5,28.4,0.9972,0.9916,0.7342,0.9992,0.9518
42,3,50600,1400000US42003050600,42003050600,506.0,Allegheny,PA,Pennsylvania,"Census Tract 506, Allegheny County, Pennsylvania",2145.0,304.0,1156.0,2.3864,0.929,1.5864,0.8777,0.6074,0.9261,0.7998,0.8459,3.1792,0.8996,0.0,0.8577,0.0,0.9811,0.0,0.0,1.8388,0.8819,0.3853,0.7813,0.1205,1.2871,0.2501,0.7891,0.2174,0.0,1.0065,0.4854,0.7981,0.7981,0.7981,8.1097,0.8977,0.8736,0.8736,0.8736,0.4684,0.418,0.1993,0.6382,0.8142,0.584,0.7413,3.8634,0.5836,0.8647,0.1239,0.9913,0.0,1.9799,0.4738,0.6013,0.6882,1.2895,0.7689,8.0064,0.6887,1.0,1.0,1.0,0.0,1.0,4.0,0.8,1.33,11.11,0.7,40.07,0.0,100.0,0.0,100.0,0.0,0.0,100.0,83.79999999999998,14.78,100.0,5.21,0.0,95.87,83.79999999999998,28.3427,8.2,2.7,41.3,39.1827,8.4,24.5,23.2,14.9,30.7,0.0,1.9,1.0,45.1,11.8,8.6,13.9,17.3,0.9459,0.8887,0.8908,0.9314,0.4916
42,3,50900,1400000US42003050900,42003050900,509.0,Allegheny,PA,Pennsylvania,"Census Tract 509, Allegheny County, Pennsylvania",1348.0,152.0,731.0,2.6971,0.9913,1.8971,0.9891,0.5508,0.9237,0.8592,0.8166,3.1503,0.8923,0.0,0.8577,0.0,0.9282,0.0,0.0,1.7859,0.8561,0.3853,0.6924,0.0503,1.128,0.1418,0.7891,0.727,0.0,1.5161,0.7539,0.7688,0.7688,0.7688,8.3491,0.9213,0.9909,0.9909,0.9909,0.9961,0.6835,0.9917,0.9801,0.8436,0.7547,0.9704,6.2201,0.9759,0.7472,0.7072,0.9379,0.4409,2.8332,0.9696,0.5234,0.0,0.5234,0.2755,10.5676,0.9758,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.0,11.09,0.81,39.05,0.0,100.0,0.0,67.24,0.0,0.0,100.0,77.08,16.0,100.0,97.73,0.0,92.66,99.4,85.3116,14.7,23.0,92.6,41.0628,12.1,45.0,20.0,25.1,23.1,1.0,0.9,0.0,48.6,17.0,6.2,25.4,24.8,0.975,0.9987,0.3868,0.9952,0.9958
42,3,51000,1400000US42003051000,42003051000,510.0,Allegheny,PA,Pennsylvania,"Census Tract 510, Allegheny County, Pennsylvania",2130.0,194.0,2842.0,2.0811,0.8458,1.6811,0.9175,0.5508,0.9274,0.8402,0.9895,3.3079,0.9331,0.0,0.8404,0.0,0.809,0.0,0.0,1.6494,0.8056,0.3853,0.1384,0.1839,0.7076,0.0173,0.7891,0.7605,0.0,1.5496,0.7763,0.8827,0.8827,0.8826,8.0972,0.8962,0.7514,0.7514,0.7514,0.9854,0.6252,0.8338,0.9804,0.9937,0.4474,0.8507,5.7166,0.9159,0.1197,0.0379,0.7152,0.3491,1.2219,0.0647,0.0,0.9863,0.9863,0.6549,8.6762,0.7849,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.0,11.12,0.77,54.92,0.0,98.9,0.0,17.0,0.0,0.0,100.0,23.95,14.0,100.0,99.91,0.0,99.89,60.9,76.4341,12.9,8.9,92.8,63.8817,6.3,30.2,8.5,7.6,16.0,0.6,0.0,39.4,29.3,13.1,3.5,23.1,12.1,0.3432,0.9573,0.0302,0.6563,0.9869
42,3,51100,1400000US42003051100,42003051100,511.0,Allegheny,PA,Pennsylvania,"Census Tract 511, Allegheny County, Pennsylvania",402.0,188.0,61.0,2.2739,0.9,1.4739,0.823,0.5508,0.9261,0.8541,0.8307,3.1617,0.8951,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.0676,0.0577,0.5106,0.0027,0.7891,0.7666,0.0,1.5557,0.7805,0.8827,0.8827,0.8826,6.9684,0.7224,0.9969,0.9969,0.9969,0.9993,0.7031,0.9986,0.9946,0.9526,0.0,0.9632,5.6114,0.9015,0.0249,1.0,0.0099,0.0,1.0348,0.04,0.8008,0.0,0.8008,0.4781,8.4439,0.7515,1.0,1.0,0.0,1.0,1.0,4.0,0.8,1.0,11.11,0.8,39.51,0.0,100.0,0.0,0.0,0.0,0.0,100.0,10.83,15.83,100.0,100.0,0.0,99.89,100.0,100.0,15.4,33.6,100.0,51.5385,0.0,43.1,4.5,66.7,0.0,0.0,10.8,0.0,36.2,17.0,3.7,25.8,17.6,0.7327,0.9987,0.04,0.9372,0.9965
42,3,60300,1400000US42003060300,42003060300,603.0,Allegheny,PA,Pennsylvania,"Census Tract 603, Allegheny County, Pennsylvania",2226.0,234.0,3617.0,1.0915,0.4087,1.0915,0.5885,0.6074,0.9202,0.778,0.8162,3.1218,0.8852,0.0,0.8577,0.0,0.9811,0.0,0.0,1.8388,0.8819,0.3853,0.9091,0.0041,1.2985,0.2592,0.7891,0.685,0.0,1.4741,0.7266,0.7633,0.7633,0.7633,8.4965,0.9337,0.2688,0.2688,0.2688,0.3168,0.3525,0.0484,0.765,0.3705,0.2588,0.408,2.52,0.2923,0.2573,0.0284,0.2564,0.0,0.5421,0.0106,0.4399,0.7238,1.1637,0.7185,4.4946,0.1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,11.06,0.67,39.04,0.0,100.0,0.0,100.0,0.0,0.0,100.0,92.54,18.25,100.0,91.55,0.0,91.77,13.5,21.0692,7.0,1.3,52.8,22.643,4.0,13.9,11.5,5.4,9.2,0.0,0.4,1.3,28.5,9.9,6.2,13.5,8.3,0.2973,0.5445,0.3868,0.1954,0.4444
42,3,60500,1400000US42003060500,42003060500,605.0,Allegheny,PA,Pennsylvania,"Census Tract 605, Allegheny County, Pennsylvania",1244.0,143.0,961.0,1.1256,0.4276,1.1256,0.6135,0.6074,0.9225,0.793,0.8286,3.1515,0.8928,0.0,0.8577,0.0,0.9811,0.0,0.0,1.8388,0.8819,0.3853,0.7976,0.0269,1.2098,0.1926,0.7891,0.6002,0.0,1.3893,0.6732,0.7633,0.7633,0.7633,8.3527,0.9217,0.2415,0.2415,0.2415,0.3728,0.4736,0.1003,0.6094,0.21,0.4752,0.5969,2.8382,0.3572,0.562,0.0838,0.8316,0.3205,1.7979,0.3222,0.0,0.0,0.0,0.0,4.8776,0.2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,11.08,0.69,39.44,0.0,100.0,0.0,100.0,0.0,0.0,100.0,85.01,16.67,100.0,73.9,0.0,91.77,12.0,23.7942,9.3,1.9,39.1,18.3459,6.7,19.4,16.7,12.8,18.7,0.5,0.0,0.0,29.6,9.8,7.0,14.0,8.8,0.361,0.5157,0.5632,0.2542,0.5033
42,3,70300,1400000US42003070300,42003070300,703.0,Allegheny,PA,Pennsylvania,"Census Tract 703, Allegheny County, Pennsylvania",2192.0,259.0,2934.0,0.8562,0.2691,0.8562,0.4003,0.6074,0.932,0.7641,0.8045,3.108,0.881,0.0,0.6234,0.0,0.0,0.0,0.0,0.6234,0.3835,0.3853,0.7941,0.0056,1.185,0.1753,0.7891,0.0,0.0,0.7891,0.368,0.7633,0.7633,0.7633,6.4688,0.6209,0.3854,0.3854,0.3854,0.5586,0.0583,0.0632,0.8871,0.7982,0.0779,0.1594,2.6027,0.309,0.562,0.0355,0.114,0.4935,1.205,0.0616,0.0,0.9214,0.9214,0.5822,5.1145,0.2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,11.17,0.65,38.66,0.0,40.19,0.0,0.0,0.0,0.0,100.0,84.73,18.06,100.0,0.0,0.0,91.77,20.8,32.928,1.9,1.5,68.6,38.2562,1.8,7.2,16.7,7.1,6.9,1.3,0.0,6.2,21.1,8.8,5.5,12.4,6.3,0.0448,0.2306,0.257,0.0498,0.3156
42,3,70500,1400000US42003070500,42003070500,705.0,Allegheny,PA,Pennsylvania,"Census Tract 705, Allegheny County, Pennsylvania",3131.0,255.0,2661.0,0.7896,0.2314,0.7896,0.3466,0.5508,0.932,0.7215,0.7928,2.9971,0.8475,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.8451,0.0276,1.258,0.2266,0.7891,0.0,0.0,0.7891,0.368,0.7633,0.7633,0.7633,6.6652,0.6625,0.469,0.469,0.469,0.6318,0.0073,0.0804,0.9319,0.7078,0.232,0.1096,2.7008,0.3287,0.032,0.0229,0.0134,0.4409,0.5092,0.0094,0.0,0.5527,0.5527,0.2891,4.2317,0.1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.17,0.6,38.28,0.0,100.0,0.0,0.0,0.0,0.0,100.0,88.31999999999998,16.61,100.0,0.0,0.0,91.77,27.1,36.9531,0.3,1.7,77.29999999999998,33.7209,3.7,5.7,5.1,3.7,2.4,1.0,0.0,0.4,15.1,8.6,3.2,12.3,4.1,0.0096,0.182,0.0211,0.0114,0.3036
42,3,70600,1400000US42003070600,42003070600,706.0,Allegheny,PA,Pennsylvania,"Census Tract 706, Allegheny County, Pennsylvania",2150.0,195.0,1134.0,0.8272,0.2525,0.8272,0.3766,0.4572,0.9334,0.7035,0.7743,2.8684,0.8106,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.7381,0.0577,1.1811,0.1728,0.7891,0.0,0.0,0.7891,0.368,0.7633,0.7633,0.7633,6.4596,0.6192,0.444,0.444,0.444,0.3875,0.0,0.3007,0.8473,0.6279,0.4687,0.05,2.6821,0.3252,0.3858,0.027,0.0239,0.6593,1.096,0.0466,0.0,0.6882,0.6882,0.3939,4.9103,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,11.19,0.58,37.77,0.0,100.0,0.0,0.0,0.0,0.0,100.0,80.54999999999998,15.83,100.0,0.0,0.0,91.77,25.1,24.4745,0.0,3.4,62.7,30.4943,6.6,3.6,13.8,5.0,3.9,2.9,0.0,1.0,18.2,8.5,4.9,11.2,4.9,0.0212,0.1594,0.1641,0.0194,0.1865
42,3,70800,1400000US42003070800,42003070800,708.0,Allegheny,PA,Pennsylvania,"Census Tract 708, Allegheny County, Pennsylvania",2566.0,207.0,2634.0,0.7741,0.223,0.7741,0.3352,0.5508,0.934,0.6937,0.7943,2.9728,0.8399,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.5069,0.0231,0.9153,0.0578,0.7891,0.0,0.0,0.7891,0.368,0.7633,0.7633,0.7633,6.2982,0.5833,0.4996,0.4996,0.4996,0.5388,0.034,0.0218,0.9676,0.7821,0.3107,0.1157,2.7707,0.3429,0.206,0.0287,0.0266,0.5498,0.8111,0.0226,0.0,0.6882,0.6882,0.3939,4.7696,0.1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.2,0.57,38.33,0.0,100.0,0.0,0.0,0.0,0.0,100.0,62.09,16.83,100.0,0.0,0.0,91.77,29.8,31.9174,1.3,0.8,87.4,37.3308,4.6,5.9,10.5,5.5,4.1,1.7,0.0,1.0,18.6,8.4,4.6,11.2,5.2,0.0234,0.1389,0.1239,0.0234,0.1865
42,3,70900,1400000US42003070900,42003070900,709.0,Allegheny,PA,Pennsylvania,"Census Tract 709, Allegheny County, Pennsylvania",4278.0,399.0,6741.0,1.0142,0.363,1.0142,0.5298,0.6074,0.9303,0.778,0.8107,3.1264,0.8864,0.0,0.731,0.0,0.0,0.0,0.0,0.731,0.4501,0.3853,0.6887,0.1628,1.2368,0.211,0.7891,0.0,0.0,0.7891,0.368,0.7643,0.7643,0.7643,6.6476,0.6587,0.6232,0.6232,0.6232,0.7798,0.0877,0.2424,0.8987,0.9211,0.0409,0.1735,3.1441,0.4241,0.4636,0.0248,0.0633,0.6799,1.2316,0.0664,0.0,0.939,0.939,0.6001,5.9379,0.3555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,11.15,0.67,38.86,0.0,71.74,0.0,0.0,0.0,0.0,100.0,76.76999999999998,14.25,100.0,0.0,0.0,91.88,42.2,46.8284,2.5,3.0,70.5,47.5965,1.2,7.6,15.1,4.4,5.7,3.2,0.0,8.3,20.7,8.9,4.4,13.4,6.4,0.0402,0.2567,0.0995,0.0536,0.4322
